,prefix,input_text,target_text,doi
1570,,"However, comparison of only high-quality studies for bleeding shows no clear differences between LMWH and VKA.","Cependant, lorsque seules des études de haute qualité ont été comparées, aucune différence claire au niveau des saignements n'a été observée entre l'HBPM et les AVK.",10.1002/14651858.CD002001.pub3
1571,,"LMWH may represent an alternative for some patients, for example, those residing in geographically inaccessible areas, those who are unable or reluctant to visit the thrombosis service regularly, and those with contraindications to VKA.","Les HBPM peuvent faire office d'alternative pour certaines personnes, par exemple, celles vivant dans des zones géographiquement inaccessibles, celles ne pouvant pas ou ne souhaitant pas se rendre régulièrement dans des services spécialisés dans les thromboses, et celles pour lesquelles la prise d'AVK peut être préjudiciable.",10.1002/14651858.CD002001.pub3
1572,,"In the absence of evidence that advice to alter salt intake during pregnancy has any beneficial effect for prevention of pre-eclampsia or any other outcome, salt consumption during pregnancy should remain a matter of personal preference.",Il est peu probable qu'une faible consommation de sel pendant la grossesse permette de prévenir la pré-éclampsie.,10.1002/14651858.CD005548
1573,,"In the absence of evidence that advice to alter salt intake during pregnancy has any beneficial effect for prevention of pre-eclampsia or any other outcome, salt consumption during pregnancy should remain a matter of personal preference.","La pré-éclampsie est une complication grave de la grossesse, associée à une mauvaise santé, voire au décès, pour la mère et le bébé.",10.1002/14651858.CD005548
1574,,"In the past, women have been advised that lowering their salt intake might reduce their risk of developing pre-eclampsia.","Par le passé, une alimentation pauvre en sel était recommandée, dans l'idée que cela aiderait à éviter la pré-éclampsie.",10.1002/14651858.CD005548
1575,,"In the absence of evidence that advice to alter salt intake during pregnancy has any beneficial effect for prevention of pre-eclampsia or any other outcome, salt consumption during pregnancy should remain a matter of personal preference.",La consommation de sel pendant la grossesse doit rester une question de préférence personnelle.,10.1002/14651858.CD005548
1576,,"Diagnostic ultrasound is a sophisticated electronic technology, which utilises pulses of high-frequency sound to produce an image.",L'échographie est une technologie électronique qui utilise la réflexion d'impulsions d'ondes sonores à haute fréquence pour produire une image.,10.1002/14651858.CD007058.pub3
1577,,"Diagnostic ultrasound examination may be employed in a variety of specific circumstances during pregnancy such as after clinical complications, or where there are concerns about fetal growth.",L'échographie peut être utilisée dans différentes circonstances au cours d'une grossesse.,10.1002/14651858.CD007058.pub3
1578,,"Because adverse outcomes may also occur in pregnancies without clear risk factors, assumptions have been made that routine ultrasound in all pregnancies will prove beneficial by enabling earlier detection and improved management of pregnancy complications.","On considère que l'utilisation de routine de l'échographie au début de la grossesse permet une détection précoce des problèmes et une amélioration de la prise en charge des complications de la grossesse par rapport à une utilisation sélective pour des indications spécifiques, comme après des complications cliniques (par ex., saignements au début de la grossesse), ou en cas d'inquiétudes sur la croissance fœtale.",10.1002/14651858.CD007058.pub3
1579,,"Diagnostic ultrasound examination may be employed in a variety of specific circumstances during pregnancy such as after clinical complications, or where there are concerns about fetal growth.","On considère que l'utilisation de routine de l'échographie au début de la grossesse permet une détection précoce des problèmes et une amélioration de la prise en charge des complications de la grossesse par rapport à une utilisation sélective pour des indications spécifiques, comme après des complications cliniques (par ex., saignements au début de la grossesse), ou en cas d'inquiétudes sur la croissance fœtale.",10.1002/14651858.CD007058.pub3
1580,,The focus of this review is routine early pregnancy ultrasound.,L'objectif de cette revue est l'évaluation de l'utilisation de routine de l'échographie au début de la grossesse (avant 24 semaines).,10.1002/14651858.CD007058.pub3
1581,,Early ultrasound improves the early detection of multiple pregnancies and improved gestational dating may result in fewer inductions for post maturity.,Une utilisation précoce de l'échographie a permis d'améliorer la détection précoce des grossesses multiples et la détermination précise de l'âge gestationnel pouvant réduire le nombre de déclenchements pour grossesse prolongée.,10.1002/14651858.CD007058.pub3
1582,,Routine scans do not seem to be associated with reductions in adverse outcomes for babies or in health service use by mothers and babies.,Les résultats ne montrent pas que les échographies de routine réduisent les résultats indésirables pour les bébés ou le recours aux services de santé par les mères et les bébés.,10.1002/14651858.CD007058.pub3
1583,,Long-term follow-up of children exposed to scan in utero does not indicate that scans have a detrimental effect on children's physical or cognitive development.,Un suivi de long terme des enfants exposés aux échographies avant la naissance n'indique aucun effet délétère sur le développement physique ou intellectuel des enfants.,10.1002/14651858.CD007058.pub3
1584,,"To determine whether influenza vaccination in people with COPD reduces respiratory illness, reduces mortality, is associated with excess adverse events, and is cost effective.",Les vaccins antigrippaux réduisent-ils le nombre d'épisodes de maladie respiratoire ou de décès chez les personnes atteintes de bronchopneumopathie chronique obstructive (BPCO) ?,10.1002/14651858.CD002733.pub3
1585,,"Influenza vaccinations are currently recommended in the care of people with COPD, but these recommendations are based largely on evidence from observational studies, with very few randomised controlled trials (RCTs) reported.","Malgré la recommandation quasi universelle en faveur d'une administration annuelle d'un vaccin antigrippal pour les personnes atteintes de BPCO, très peu d'essais contrôlés randomisés (des études dans lesquelles un certain nombre de personnes comparables sont aléatoirement affectées à deux groupes [ou plus] dans le but de tester un médicament particulier, un traitement particulier ou une autre intervention particulière) ont évalué l'effet de ce traitement.",10.1002/14651858.CD002733.pub3
1586,,"We included 11 RCTs with 6750 participants, but only six of these included people with COPD (2469 participants).","Nous avons inclus six études incluant 2469 participants atteints de BPCO et cinq autres études incluant 4281 participants plus âgés ou à haut risque, dont certains souffraient d'une maladie pulmonaire chronique.",10.1002/14651858.CD002733.pub3
1587,,Interventions compared with placebo were inactivated virus injections and live attenuated intranasal virus vaccines.,"Le vaccin antigrippal inactivé était administré par injection intramusculaire et associé à une augmentation des effets secondaires locaux au site d'injection (tels que la douleur), qui étaient de courte durée.",10.1002/14651858.CD002733.pub3
1588,,Addition of live attenuated virus to the inactivated vaccine was not shown to confer additional benefit.,L'ajout d'un virus vivant atténué au virus inactivé n'a pas donné de protection supplémentaire aux participants.,10.1002/14651858.CD002733.pub3
1589,,The latest search was carried out in December 2017.,Nous avons effectué les dernières recherches bibliographiques en décembre 2017.,10.1002/14651858.CD002733.pub3
1590,,Somatostatin and its derivatives are sometimes used for emergency treatment of bleeding oesophageal varices in patients with cirrhosis of the liver.,"La cirrhose du foie est une maladie évolutive chronique qui est généralement causée par une consommation excessive d'alcool ou une infection liée à une hépatite C. Les tissus hépatiques sont remplacés par du tissu conjonctif, ce qui entraîne une perte de la fonction hépatique.",10.1002/14651858.CD000193.pub3
1591,,We included 21 trials (2588 patients).,La revue des 21 essais (totalisant 2588 patients) a démontré que les médicaments testés ne réduisaient pas la mortalité.,10.1002/14651858.CD000193.pub3
1592,,The need for blood transfusions corresponded to one half unit of blood saved per patient.,"Il a été constaté une légère baisse du besoin de transfusions sanguines, correspondant à une demi-unité de sang économisée par patient.",10.1002/14651858.CD000193.pub3
1593,,It is doubtful whether this effect is worthwhile.,On ne sait pas vraiment si cet effet est intéressant.,10.1002/14651858.CD000193.pub3
1594,,To examine the effectiveness and safety of hypnosis for pain management during labour and childbirth.,Des techniques telles que l'hypnose ont été proposées comme méthodes pour aider les femmes à supporter la douleur pendant le travail.,10.1002/14651858.CD009356.pub3
1595,,We included nine trials randomising a total of 2954 women.,"Nous avons inclus neuf essais ayant randomisé 2954 femmes à l'hypnose ou à un groupe de contrôle, recevant des soins standard, une formation à la relaxation ou un soutien psychologique.",10.1002/14651858.CD009356.pub3
1596,,One trial provided hypnotherapy during labour.,"Dans un autre essai, l'hypnothérapeute était présent pendant le travail de la femme.",10.1002/14651858.CD009356.pub3
1597,,There were no clear differences between women in the hypnosis group and those in the control groups for most of the other primary outcomes.,"Il n'y avait aucune différence claire entre les femmes du groupe hypnose et celles des groupes témoins en termes de nombre d'accouchements normaux, de satisfaction des femmes quant à la méthode de soulagement de la douleur ou de sentiment de la femme d'être capable de gérer le travail.",10.1002/14651858.CD009356.pub3
1598,,"The evidence for the main comparison was assessed using GRADE as being of low quality for all the primary outcomes with downgrading decisions due to concerns regarding inconsistency of the evidence, limitations in design and imprecision.",Toutes les preuves pour ces critères de jugement étaient de faible qualité.,10.1002/14651858.CD009356.pub3
1599,,"Hypnosis may reduce the overall use of analgesia during labour, but not epidural use.","L'hypnose peut réduire l'utilisation globale des médicaments contre la douleur pendant le travail, mais ne semble pas réduire le recours à une péridurale.",10.1002/14651858.CD009356.pub3
1600,,Not enough evidence currently exists regarding satisfaction with pain relief or sense of coping with labour and we would encourage any future research to prioritise the measurement of these outcomes.,"Il n'existe actuellement pas suffisamment de preuves pour déterminer si l'hypnose aide les femmes à se sentir plus satisfaites concernant leur soulagement de la douleur pendant le travail, ou si celle-ci améliore leur sentiment de pouvoir gérer le travail.",10.1002/14651858.CD009356.pub3
1601,,"Further research is needed in the form of large, well-designed randomised controlled trials to assess whether hypnosis is of value for pain management during labour and childbirth.",D'autres recherches de haute qualité sont nécessaires et devraient inclure l'évaluation de la satisfaction des femmes quant au soulagement de la douleur et leur sentiment de pouvoir gérer le travail.,10.1002/14651858.CD009356.pub3
1602,,"Further research is needed in the form of large, well-designed randomised controlled trials to assess whether hypnosis is of value for pain management during labour and childbirth.","Nos conclusions concernant l'impact de l'hypnose sur la douleur pendant le travail et l'accouchement pourraient changer à l'avenir, face à des recherches de haute qualité.",10.1002/14651858.CD009356.pub3
1603,,"Benzodiazepines showed a protective benefit against alcohol withdrawal symptoms, in particular seizures, when compared to placebo and a potentially protective benefit for many outcomes when compared with other drugs.",Les données disponibles montrent l'efficacité des benzodiazépines contre les convulsions liées au sevrage alcoolique par rapport à un placebo et des effets bénéfiques potentiellement protecteurs concernant de nombreux critères de jugement par rapport à d'autres médicaments.,10.1002/14651858.CD005063.pub3
1604,,Some governments and professional organisations recommend screening all women for IPV rather than asking only women with symptoms (case-finding).,Certains gouvernements et organismes de santé recommandent le dépistage des violences conjugales pour toutes les femmes.,10.1002/14651858.CD007007.pub3
1605,,"Here, we examine the evidence for whether screening benefits women and has no deleterious effects.",Nous avons effectués des recherches jusqu'au 17 février 2015.,10.1002/14651858.CD007007.pub3
1606,,"We included 13 trials that recruited 14,959 women from diverse healthcare settings (antenatal clinics, women's health clinics, emergency departments, primary care) predominantly located in high-income countries and urban settings.","Ces études ont été menées dans différents contextes de soins (des cliniques prénatales, des services de soins destinés aux femmes/des maternités, des services d'urgence, et des centres de soins primaires).",10.1002/14651858.CD007007.pub3
1607,,"The overall quality of the body of evidence was low to moderate, mainly due to heterogeneity, risk of bias, and imprecision.",La qualité de ces preuves était modérée.,10.1002/14651858.CD007007.pub3
1608,,"There was insufficient evidence on which to judge whether screening increases uptake of specialist services, and no studies included an economic evaluation.",Nous n'avons pas pu déterminer si le dépistage augmente le recours aux services spécialisés et aucune étude n'a examiné si le dépistage était rentable.,10.1002/14651858.CD007007.pub3
1609,,Only one study reported on women's health with no differences observable at 18 months.,"Nous n'avons pas trouvé d'études portant sur la récurrence des violences (seulement deux études ont examiné cela, et celles-ci n'ont constaté aucun effet) et sur la santé de la mère (une seule étude a examiné cela et celle-ci n'a trouvé aucune différence 18 mois plus tard).",10.1002/14651858.CD007007.pub3
1610,,The evidence shows that screening increases the identification of women experiencing IPV in healthcare settings.,Il existe un décalage entre le nombre de femmes détectées au travers du dépistage par les professionnels de la santé et le nombre important de femmes fréquentant des établissements de soins véritablement affectées par les violences conjugales.,10.1002/14651858.CD007007.pub3
1611,,The evidence shows that screening increases the identification of women experiencing IPV in healthcare settings.,"Nous aurions besoin de plus de données pour nous permettre de démontrer que le dépistage augmente réellement le nombre de femmes à qui il est recommandé de contacter des services spécialisés et l'implication des femmes envers les services de soutien, et/ou que le dépistage réduit les violences et a un impact positif sur leur santé et leur bien-être.",10.1002/14651858.CD007007.pub3
1612,,"Thus, while screening increases identification, there is insufficient evidence to justify screening in healthcare settings.","Sur la base de ces données, nous avons conclu qu'il n'existe pas suffisamment de preuves pour recommander d'interroger toutes les femmes quant aux violences conjugales dans les établissements de soins.",10.1002/14651858.CD007007.pub3
1613,,"Currently, there is no high-quality evidence to support or challenge the continued use of hydroxyurea for managing people with transfusion-dependent β-thalassaemia.","La ß-thalassémie transfusion-dépendante, dont les symptômes sont clairement visibles au cours des six premiers mois de la vie, est la forme la plus sévère de ß-thalassémie.",10.1002/14651858.CD012064.pub2
1614,,"Evidence has shown clinical benefits of hydroxyurea in people with sickle cell anemia; however, only a few studies have assessed this treatment in people with beta (β)-thalassaemia.",L'hydroxyurée pourrait être efficace dans le traitement de β-thalassémie car elle augmente la production d'hémoglobine (sang) et ses bienfaits ont déjà été démontrés.,10.1002/14651858.CD012064.pub2
1615,,Date of last search of the Group's haemoglobinopathies trials register: 04 March 2019.,Les données de cette revue ont été mises à jour le 4 mars 2019.,10.1002/14651858.CD012064.pub2
1616,,No trials were eligible for inclusion in this review.,Nous n'avons trouvé aucun essai clinique à inclure dans la revue.,10.1002/14651858.CD012064.pub2
1617,,No trials were eligible for inclusion in this review.,Nous n'avons trouvé aucun essai clinique répondant aux critères d'inclusion pour cette revue.,10.1002/14651858.CD012064.pub2
1618,,"Multicentre, randomised controlled trials (compared to placebo or other available treatment, i.e.","Des essais multicentriques randomisés et contrôlés (comparés à un placebo ou à d'autres traitements disponibles, comme la transfusion sanguine et la chélation du fer) sont nécessaires afin d'évaluer l'efficacité et la sécurité de l'hydroxyurée pour réduire le besoin en transfusion sanguine, maintenir ou améliorer les taux moyens d'hémoglobine et évaluer la rentabilité du traitement.",10.1002/14651858.CD012064.pub2
1619,,"blood transfusion and iron chelation) are needed in order to assess the efficacy and safety of hydroxyurea for reducing the need for blood transfusion, for maintaining or improving mean haemoglobin levels, as well as for determining its cost-effectiveness.","Des essais multicentriques randomisés et contrôlés (comparés à un placebo ou à d'autres traitements disponibles, comme la transfusion sanguine et la chélation du fer) sont nécessaires afin d'évaluer l'efficacité et la sécurité de l'hydroxyurée pour réduire le besoin en transfusion sanguine, maintenir ou améliorer les taux moyens d'hémoglobine et évaluer la rentabilité du traitement.",10.1002/14651858.CD012064.pub2
1620,,"Haemorrhoids (piles) are swollen veins at or near the anus, normally asymptomatic.",Il n'existe pas suffisamment d'éléments probants sur les interventions non chirurgicales destinées à traiter des hémorroïdes (pieux) problématiques au cours de la grossesse et dans les premières semaines après la naissance (post-partum immédiat). Les hémorroïdes sont des dilatations des veines de la région anale (rectum et anus).,10.1002/14651858.CD004077.pub2
1621,,"Treatment during pregnancy is mainly directed to the relief of symptoms, especially pain control.",Les traitements non chirurgicaux pendant la grossesse sont notamment une augmentation de l'apport en fibres dans l'alimentation et des médicaments pour améliorer la circulation ou soulager la douleur.,10.1002/14651858.CD004077.pub2
1622,,Multidimensional rehabilitation programmes (MDRPs) have developed in response to the growing number of people living with and surviving cancer.,Des programmes de réadaptation ont été développés pour faire face à ces symptômes et à ces problèmes et permettre aux survivants d'avoir une meilleure qualité de vie.,10.1002/14651858.CD007730.pub2
1623,,Multidimensional rehabilitation programmes (MDRPs) have developed in response to the growing number of people living with and surviving cancer.,"Certains programmes de réadaptation tentent d'aider les personnes à surmonter les difficultés associées à leurs symptômes physiques ou émotionnels, tandis que d'autres programmes - les programmes de réadaptation multidimensionnels (PRMD) - essayent de traiter simultanément les symptômes physiques et émotionnels.",10.1002/14651858.CD007730.pub2
1624,,To conduct a systematic review of studies examining the effectiveness of MDRPs in terms of maintaining or improving the physical and psychosocial well-being of adult cancer survivors.,Cette revue a rassemblé et examiné les meilleures recherches disponibles afin d'évaluer de quelle façon et à quel degré les PRMD réduisent les problèmes physiques et émotionnels et améliorent la qualité de vie liée à la santé des survivants du cancer adultes.,10.1002/14651858.CD007730.pub2
1625,,The findings from the narrative analysis suggested that MDRPs with a single domain or outcome focus appeared to be more successful than programmes with multiple aims.,"Les PRMD qui portaient sur un domaine de comportement spécifique, comme le régime alimentaire, l'activité physique ou le stress, se sont avérés plus utiles pour les patients que les programmes ayant tenté de prendre en charge plusieurs domaines de comportement.",10.1002/14651858.CD007730.pub2
1626,,The most effective mode of service delivery appeared to be face-to-face contact supplemented with at least one follow-up telephone call.,Les PRMD réussis impliquaient généralement un contact en face-à-face entre le patient et un professionnel de la santé (habituellement une infirmière ou un physiothérapeute) et comprenaient au moins un appel téléphonique de suivi.,10.1002/14651858.CD007730.pub2
1627,,"In addition, there was no evidence to suggest that services were more effective if they were delivered by a particular type of health professional.","Les programmes qui s'étalaient sur de plus longues périodes de temps (supérieures à six mois), qui étaient réalisés par un type spécifique de professionnel de la santé ou qui ne s'occupaient que d'un seul site anatomique de cancer n'avaient pas mieux réussi que les PRMD brefs et ciblés s'adressant à des groupes mixtes quant au type de cancer.",10.1002/14651858.CD007730.pub2
1628,,"For advanced CRC, the liver is the first site of metastatic disease; approximately 50 % of patients with CRC will develop liver metastases either synchronously or metachronously within 2 years after primary diagnosis.",Le cancer colorectal est une des tumeurs malignes les plus répandues dans le monde entier et environ 50 % des patients développent des métastases hépatiques (le foie est le premier site de la maladie métastatique).,10.1002/14651858.CD006317.pub3
1629,,"Hepatic resection (HR) is the only curative option, but only 15-20% of patients with liver metastases from CRC (CRLMs) are suitable for surgical standard treatment.","La résection hépatique est la seule option curative, mais seulement 15-20 % des patients atteints de métastases hépatiques d'un cancer colorectal (MHCR) peuvent être traités par chirurgie standard.",10.1002/14651858.CD006317.pub3
1630,,"However several loco-regional treatments have been developed: hepatic arterial infusion (HAI), cryosurgical ablation (CSA), radiofrequency ablation (RFA), microwave ablation and selective internal radion treatment (SIRT).","Outre la chimiothérapie, plusieurs techniques mini-invasives ont été développées pour traiter les patients atteints de MHCR : perfusion intra-artérielle hépatique, cryothérapie, ablation par micro-ondes, radiothérapie sélective interne, ablation par radiofréquence.",10.1002/14651858.CD006317.pub3
1631,,"During the past decade RFA has superseded other ablative therapies, due to its low morbidity, mortality, safety and patient acceptability.","Dans la dernière décennie l'ablation par radiofréquence a supplanté les autres thérapies ablatives en raison de ses faibles morbidité et mortalité, de sa sécurité et de son acceptabilité par le patient.",10.1002/14651858.CD006317.pub3
1632,,The objective of this study was to systematically review the role of radiofrequency ablation (RFA) in the treatment of CRLMs.,"Le but de cette revue était de voir si le traitement des MHCR par AFR est plus avantageux en termes de survie globale, de survie sans maladie et de récidive locale.",10.1002/14651858.CD006317.pub3
1633,,The objective of this study was to systematically review the role of radiofrequency ablation (RFA) in the treatment of CRLMs.,"Cette revue inclut 18 études (10 études observationnelles, 7 ECC et 1 ECR supplémentaire) comparant l'ablation par radiofréquence à un autre traitement.",10.1002/14651858.CD006317.pub3
1634,,"In conclusion, evidence from the included studies are insufficient to recommend RFA for a radical oncological treatment of CRLMs.",On manque de données pour pouvoir recommander l'utilisation de l'ablation par radiofréquence pour le traitement radical des métastases hépatiques du cancer colorectal.,10.1002/14651858.CD006317.pub3
1635,,"Injury to the brain can cause an ionic imbalance in cerebral tissue, creating an excitotoxic cascade involving glutamate and other excitatory amino acids, that leads to neuronal death in the tissue surrounding the original injury site.",Une lésion cérébrale peut déclencher une cascade de dommages affectant les tissus cérébraux.,10.1002/14651858.CD003986.pub2
1636,,The rising prevalence of autism spectrum disorder (ASD) has increased the need for evidence-based treatments to lessen the impact of symptoms.,Le trouble du spectre autistique (TSA) est associé à des problèmes de communication sociale et à des comportements restreints.,10.1002/14651858.CD010922.pub2
1637,,It has been suggested that hyperbaric oxygen therapy may alleviate the biochemical dysfunction and clinical symptoms of ASD.,La thérapie par oxygène à haute pression (oxygénothérapie hyperbare) a été proposée comme traitement pour les symptômes des TSA.,10.1002/14651858.CD010922.pub2
1638,,We also assessed the quality of the evidence by using the GRADE approach.,Nous avons également évalué les données quant à l'innocuité de l'oxygénothérapie à haute pression.,10.1002/14651858.CD010922.pub2
1639,,We also searched multiple trial and research registers.,Nous avons effectué des recherches dans les bases de données électroniques et identifié des essais contrôlés randomisés (dans lesquels les participants sont assignés de manière aléatoire à un des deux ou de plusieurs groupes de traitement) comprenant des participants ayant reçu une thérapie par oxygène à haute pression et ayant utilisé l'air ambiant ou l'absence de traitement comme condition de contrôle.,10.1002/14651858.CD010922.pub2
1640,,We included one trial with a total of 60 children with a diagnosis of ASD who randomly received hyperbaric oxygen therapy or a sham treatment.,Nous avons trouvé une seule étude de petite taille portant sur 60 enfants qui évaluait l'oxygénothérapie à haute pression pour les patients atteints de TSA.,10.1002/14651858.CD010922.pub2
1641,,"To date, there is no evidence that hyperbaric oxygen therapy improves core symptoms and associated symptoms of ASD.",Les preuves sont insuffisantes pour pouvoir confirmer l'efficacité de l'oxygène à haute pression chez les patients atteints de TSA.,10.1002/14651858.CD010922.pub2
1642,,"Higher intakes of foods containing omega-3 long-chain polyunsaturated fatty acids (LCPUFA), such as fish, during pregnancy have been associated with longer gestations and improved perinatal outcomes.","Les acides gras polyinsaturés à chaine longue (AGPICL) oméga-3 pris pendant la grossesse, sous forme de suppléments ou d'apports alimentaires (comme certains types de poissons), améliorent-ils la santé des bébés et de leur mère ?",10.1002/14651858.CD003402.pub3
1643,,This is an update of a review that was first published in 2006.,Ceci est une mise à jour d'une revue Cochrane publiée pour la première fois en 2006.,10.1002/14651858.CD003402.pub3
1644,,"Higher intakes of foods containing omega-3 long-chain polyunsaturated fatty acids (LCPUFA), such as fish, during pregnancy have been associated with longer gestations and improved perinatal outcomes.",Le poisson et l'huile de poisson contiennent des acides gras polyinsaturés à chaîne longue oméga-3 (en particulier de l'acide docosahexaénoïque (DHA) et de l'acide eicosapentaénoïque (EPA)) et ont été associés à des grossesses plus longues.,10.1002/14651858.CD003402.pub3
1645,,"Higher intakes of foods containing omega-3 long-chain polyunsaturated fatty acids (LCPUFA), such as fish, during pregnancy have been associated with longer gestations and improved perinatal outcomes.",Il est donc suggéré que l'ajout d'AGPICL oméga-3 pendant la grossesse pourrait réduire le nombre de naissances prématurées et améliorer les paramètres pour les enfants et les mères.,10.1002/14651858.CD003402.pub3
1646,,This is an update of a review that was first published in 2006.,Ceci est une mise à jour d'une revue Cochrane publiée pour la première fois en 2006.,10.1002/14651858.CD003402.pub3
1647,,"In this update, we included 70 RCTs (involving 19,927 women at low, mixed or high risk of poor pregnancy outcomes) which compared omega-3 LCPUFA interventions (supplements and food) compared with placebo or no omega-3.",Nous avons cherché des données probantes en août 2018 et trouvé 70 essais contrôlés randomisés (ECR ; ce type d'essai fournit les résultats les plus fiables) incluant 19 927 femmes.,10.1002/14651858.CD003402.pub3
1648,,Most trials were conducted in upper-middle or high-income countries; and nearly half the trials included women at increased/high risk for factors which might increase the risk of adverse maternal and birth outcomes.,"Les essais ont été menés, pour la plupart, dans des pays à revenus intermédiaires (de la tranche supérieure) ou élevés.",10.1002/14651858.CD003402.pub3
1649,,Most trials were conducted in upper-middle or high-income countries; and nearly half the trials included women at increased/high risk for factors which might increase the risk of adverse maternal and birth outcomes.,Certaines études incluaient des femmes présentant un risque accru d'accouchement prématuré.,10.1002/14651858.CD003402.pub3
1650,,"In the overall analysis, preterm birth < 37 weeks and early preterm birth < 34 weeks were reduced in women receiving omega-3 LCPUFA compared with no omega-3.",Nous avons constaté que l'incidence des naissances prématurées (avant 37 semaines) et très prématurées (avant 34 semaines) était plus faible chez les femmes ayant reçu des AGPICL oméga-3 que chez celles n'ayant reçu aucun supplément d'oméga-3.,10.1002/14651858.CD003402.pub3
1651,,"Omega-3 LCPUFA supplementation during pregnancy is an effective strategy for reducing the incidence of preterm birth, although it probably increases the incidence of post-term pregnancies.","Cependant, les AGPICL oméga-3 ont probablement augmenté l'incidence des grossesses prolongées au-delà de 42 semaines, bien qu'aucune différence n'ait été observée dans le déclenchement du travail pour les grossesses à terme dépassé.",10.1002/14651858.CD003402.pub3
1652,,"For the child/adult outcomes, very few differences between antenatal omega-3 LCPUFA supplementation and no omega-3 were observed in cognition, IQ, vision, other neurodevelopment and growth outcomes, language and behaviour (mostly low-quality to very low-quality evidence).",Il y a eu très peu de différences entre les groupes AGPICL oméga-3 et sans oméga-3 en ce qui concerne le développement et la croissance des enfants.,10.1002/14651858.CD003402.pub3
1653,,"Omega-3 LCPUFA supplementation during pregnancy is an effective strategy for reducing the incidence of preterm birth, although it probably increases the incidence of post-term pregnancies.","L'augmentation des apports d'AGPICL oméga-3 pendant la grossesse, que ce soit par le biais de suppléments ou d'aliments, peut réduire l'incidence des naissances prématurées (avant 37 semaines et avant 34 semaines) et peut réduire les risques d'insuffisance pondérale à la naissance.",10.1002/14651858.CD003402.pub3
1654,,"Omega-3 LCPUFA supplementation during pregnancy is an effective strategy for reducing the incidence of preterm birth, although it probably increases the incidence of post-term pregnancies.",Les femmes qui prennent des suppléments d'AGPICL oméga-3 pendant la grossesse sont peut-être aussi plus susceptibles d'avoir des grossesses plus longues.,10.1002/14651858.CD003402.pub3
1655,,"However, further follow-up of completed trials is needed to assess longer-term outcomes for mother and child, to improve understanding of metabolic, growth and neurodevelopment pathways in particular, and to establish if, and how, outcomes vary by different types of omega-3 LCPUFA, timing and doses; or by characteristics of women.","De futures études pourraient examiner si et comment les résultats peuvent varier dans différentes populations de femmes, et pourraient tester différentes façons d'augmenter les apports d'AGPICL oméga-3 pendant la grossesse.",10.1002/14651858.CD003402.pub3
1656,,"Kidney transplant recipients have high homocysteine levels, high cardiovascular event rates and, unlike the ESKD population, may achieve normalisation of homocysteine levels with homocysteine lowering therapies.",Les personnes présentant des niveaux élevés d'homocystéine sont plus sujettes à la maladie cardiovasculaire que celles dont les taux d'homocystéine se situent dans la fourchette normale.,10.1002/14651858.CD007910.pub2
1657,,"Kidney transplant recipients have high homocysteine levels, high cardiovascular event rates and, unlike the ESKD population, may achieve normalisation of homocysteine levels with homocysteine lowering therapies.",Les receveurs de greffes de rein souffrent proportionnellement plus d'événements cardiovasculaires que la population générale.,10.1002/14651858.CD007910.pub2
1658,,This study randomised 4110 adult participants with a functioning kidney transplant and elevated homocysteine levels to folic acid plus high dose B multivitamins or low dose multivitamins who were followed for a mean 4.0 years.,"Une seule étude a été identifiée dans laquelle 4 110 participants adultes avec une greffe de rein fonctionnelle étaient aléatoirement assignés pour recevoir soit un traitement de réduction des niveaux d'homocystéine par l'acide folique et des multivitamines à dose élevée, soit des multivitamines à faible dose, et suivis pendant une durée moyenne de quatre ans.",10.1002/14651858.CD007910.pub2
1659,,"Despite effectively lowering homocysteine levels) in homocysteine levels at follow-up (MD -4.40 μmol/L, 95% CI -5.98 to -2.82) there was no evidence the intervention impacted on any of the outcomes reported including cardiovascular mortality (RR 0.91, 95% CI 0.69 to 1.20), all-cause mortality (RR 1.04, 95% CI 0.88 to 1.22), myocardial infarction (RR 1.02, 95% CI 0.77 to 1.35), stroke (RR 1.08, 95% CI 0.69 to 1.71), commencement of renal replacement therapy (RR 1.12, 95% CI 0.91 to 1.37) or all reported adverse events (RR 1.02, 95% CI 0.87 to 1.20).","Malgré la baisse effective des niveaux d'homocystéine, aucune preuve de bénéfice n'a été observée pour divers événements cardiovasculaires.",10.1002/14651858.CD007910.pub2
1660,,Congenital or early-acquired hearing impairment poses a major barrier to the development of spoken language and communication.,"La déficience auditive permanente limite considérablement la parole et le développement du langage chez l'enfant et entrave à son fonctionnement social, cognitif et comportemental.",10.1002/14651858.CD010100.pub2
1661,,To assess the effectiveness of auditory-verbal therapy (AVT) in developing receptive and expressive spoken language in children who are hearing impaired.,"La thérapie auditive verbale vise à améliorer les capacités du langage oral d'un enfant souffrant de déficience auditive afin d'atteindre le niveau d'un enfant ayant une audition typique en développant ses aptitudes à l'écoute indépendamment d'autres repères, tels que la lecture labiale et les gestes.",10.1002/14651858.CD010100.pub2
1662,,This review confirms the lack of well-controlled studies addressing the use of AVT as an intervention for promoting spoken language development in children with permanent hearing impairments.,Cette revue a été menée afin d'évaluer les preuves sur l'efficacité de la thérapie auditive verbale visant à promouvoir le développement du langage oral chez les enfants souffrant de déficience auditive permanente.,10.1002/14651858.CD010100.pub2
1663,,"Thus, no studies are included in this review.","Alors que de nombreuses études ont examiné l'efficacité de la TAV, aucune étude ne remplissait les critères d'inclusion dans cette revue.",10.1002/14651858.CD010100.pub2
