,prefix,input_text,target_text,doi
2953,,"One of the earliest tocolytics utilized for this purpose was ethanol infusion, although this is not generally used in current practice due to safety concerns for both the mother and her baby.","Uno de los fármacos que se utilizó más tempranamente para tratar y detener las contracciones fue el etanol (también conocido como alcohol), aunque en general no se utiliza en la práctica actual debido a problemas de seguridad para la madre y el recién nacido.",10.1002/14651858.CD011445.pub2
2954,,"Comparison 1: Ethanol versus placebo/control (two trials, 77 women)
Compared to controls receiving pain medications and dextrose solution, ethanol did not improve any of the primary outcomes: birth < 48 hours after trial entry (one trial, 35 women; risk ratio (RR) 0.93, 95% confidence interval (CI) 0.43 to 2.00), or neonatal mortality (one trial, 35 women; RR 1.06, 95% CI 0.31 to 3.58).","Para la comparación de etanol versus control con placebo (dos ensayos, 77 pacientes).",10.1002/14651858.CD011445.pub2
2955,,"Comparison 1: Ethanol versus placebo/control (two trials, 77 women)
Compared to controls receiving pain medications and dextrose solution, ethanol did not improve any of the primary outcomes: birth < 48 hours after trial entry (one trial, 35 women; risk ratio (RR) 0.93, 95% confidence interval (CI) 0.43 to 2.00), or neonatal mortality (one trial, 35 women; RR 1.06, 95% CI 0.31 to 3.58).","Se encontró que el etanol no fue mejor que placebo (agua azucarada) en ninguno de los resultados estudiados: parto < 48 horas después del ingreso al ensayo (un ensayo, 35 pacientes) o mortalidad neonatal (un ensayo, 35 pacientes).",10.1002/14651858.CD011445.pub2
2956,,Serious maternal adverse events and perinatal mortality were not reported by either of the two trials in this comparison.,Los eventos adversos maternos graves y la mortalidad perinatal no se informaron.,10.1002/14651858.CD011445.pub2
2957,,There were no differences in any secondary outcomes reported: preterm birth < 34 weeks or < 37 weeks; serious infant outcome; fetal alcohol syndrome/fetal alcohol spectrum disorder; or small-for-gestational age.,"No hubo diferencias entre los grupos en otros resultados: parto prematuro < 37 semanas o < 34 semanas, resultado grave del lactante, síndrome de alcoholismo fetal / trastorno del espectro alcohólico fetal, o pequeño para la edad gestacional.",10.1002/14651858.CD011445.pub2
2958,,"Comparison 2: Ethanol versus other tocolytic (betamimetics) (nine trials, 1438 women)
Compared to betamimetics (the only tocolytic used as a comparator in these studies), ethanol was associated with no clear difference in the rate of birth < 48 hours after trial entry (two trials, 130 women; average RR 1.12, 95% CI 0.53 to 2.37, Tau² = 0.19, I² = 59%), similar rates of perinatal mortality (six trials, 698 women; RR1.20, 95% CI 0.78 to 1.84), higher rates of neonatal mortality (eight trials, 1238 women; RR 1.43, 95% CI 1.02 to 2.02), higher rates of preterm birth < 34 weeks (two trials, 599 women; RR 1.56, 95% CI 1.11 to 2.19), higher rates of neonatal respiratory distress syndrome (three trials, 823 women; RR 1.76, 95% CI 1.33 to 2.33), and higher rates of low birthweight babies < 2500 g (five trials, 834 women; RR 1.30, 95% CI 1.09 to 1.54).",También se comparó el etanol con otros fármacos tocolíticos (nueve ensayos que incluyeron a 1438 pacientes; todos los ensayos estudiaron fármacos betamiméticos).,10.1002/14651858.CD011445.pub2
2959,,"There were no differences in other secondary outcomes of preterm birth < 37 weeks, number of days delivery was delayed, or overall maternal adverse events.","No hubo diferencias en otros resultados secundarios como parto prematuro < 37 semanas, número de días que se retrasó el parto o eventos adversos maternos generales.",10.1002/14651858.CD011445.pub2
2960,,There is no need for new studies to evaluate the use of ethanol for preventing preterm birth in threatened preterm labour.,No son necesarios estudios nuevos para evaluar la administración de etanol para prevenir el parto prematuro.,10.1002/14651858.CD011445.pub2
2961,,"However, it would be useful for long-term follow-up studies on the babies born to mothers from the existing studies in order to assess the risk of long-term neurodevelopmental status.","Sin embargo, serían útiles estudios de seguimiento a largo plazo de los recién nacidos de las madres de los estudios existentes que evaluaran el riesgo del estado del desarrollo nervioso a largo plazo.",10.1002/14651858.CD011445.pub2
2962,,Maternal nutrition during pregnancy is known to have an effect on fetal growth and development.,Se conoce que la nutrición materna durante el embarazo tiene un efecto significativo sobre el crecimiento y el desarrollo fetal.,10.1002/14651858.CD007079.pub3
2963,,Three reference pricing studies reported cumulative drug expenditures at one year after the transition period.,Estos estudios examinaron la repercusión de fijar precios de referencia un año después de su introducción.,10.1002/14651858.CD005979.pub2
2964,,To update the earlier systematic review assessing whether journal endorsement of the 1996 and 2001 CONSORT checklists influences the completeness of reporting of RCTs published in medical journals.,Esta revisión sistemática pretende determinar si la declaración CONSORT ha supuesto una diferencia en cómo de completas son las publicaciones de información de los ECA.,10.1002/14651858.MR000030.pub2
2965,,"Many people undergo surgical operations during their life-time, which result in surgical wounds.",Muchas personas se someten a cirugías durante su vida.,10.1002/14651858.CD010075.pub3
2966,,"After an operation the incision is closed using stiches, staples, steri-strips or an adhesive glue.","Después de una cirugía la herida quirúrgica se cierra mediante puntos de sutura, grapas, cintas quirúrgicas o un pegamento adhesivo.",10.1002/14651858.CD010075.pub3
2967,,"Usually, towards the end of the surgical procedure and before the patient leaves the operating theatre, the surgeon covers the closed surgical wound using gauze and adhesive tape or an adhesive tape containing a pad (a wound dressing) that covers the surgical wound.","Generalmente, al final del procedimiento quirúrgico y antes de que el paciente se retire del salón de operaciones, el cirujano cubre la herida quirúrgica cerrada con una gasa y cinta adhesiva o con una cinta adhesiva que contiene una almohadilla que cubre la herida quirúrgica. Lo anterior se denomina apósito para la herida.",10.1002/14651858.CD010075.pub3
2968,,There is currently no guidance about when the wound can be made wet by post-operative bathing or showering.,Actualmente no existen orientaciones acerca del momento en el que la herida se puede humedecer al bañarse o ducharse después de la operación.,10.1002/14651858.CD010075.pub3
2969,,"Early bathing may encourage early mobilisation of the patient, which is good after most types of operation.","El baño temprano puede promover la movilización temprana del paciente, que es buena después de la mayoría de las cirugías.",10.1002/14651858.CD010075.pub3
2970,,Avoiding post-operative bathing or showering for two to three days may result in accumulation of sweat and dirt on the body.,"Evitar la ducha o el baño posoperatorios por dos a tres días puede dar lugar a la acumulación de sudor y suciedad en el cuerpo, pero el lavado temprano de la herida puede tener un efecto perjudicial en la cicatrización al irritar la misma y perturbar el ambiente de cicatrización.",10.1002/14651858.CD010075.pub3
2971,,This trial was at a high risk of bias.,"Este ensayo tuvo alto riesgo de sesgo, es decir hubo deficiencias en la forma de realización que podrían haber dado lugar a resultados incorrectos. Este ensayo incluyó a 857 pacientes a los que se les realizaron cirugías menores de escisión de la piel realizadas por un médico general.",10.1002/14651858.CD010075.pub3
2972,,The only outcome of interest reported in this trial was surgical site infection (SSI).,El único resultado de interés informado en este ensayo fue la infección de la herida.,10.1002/14651858.CD010075.pub3
2973,,There was no statistically significant difference in the proportion of patients who developed SSIs between the two groups (857 patients; RR 0.96; 95% CI 0.62 to 1.48).,"Los autores no informaron diferencias estadísticamente significativas en la proporción de pacientes que desarrollaron infección de la herida en los dos grupos (8,5% en el grupo de baño temprano y 8,8% en grupo de baño tardío).",10.1002/14651858.CD010075.pub3
2974,,"There is currently no conclusive evidence available from randomised trials regarding the benefits or harms of early versus delayed post-operative showering or bathing for the prevention of wound complications, as the confidence intervals around the point estimate are wide, and, therefore, a clinically significant increase or decrease in SSI by early post-operative bathing cannot be ruled out.",Actualmente no hay evidencia definitiva disponible a partir de ensayos aleatorizados acerca de los efectos beneficiosos o perjudiciales con respecto a las complicaciones del baño o la ducha posoperatorios tempranos o tardíos.,10.1002/14651858.CD010075.pub3
2975,,We recommend running further randomised controlled trials to compare early versus delayed post-operative showering or bathing.,Se recomienda realizar ensayos controlados aleatorizados adicionales para comparar la ducha o el baño posoperatorios tempranos versus tardíos.,10.1002/14651858.CD010075.pub3
2976,,Managed withdrawal is a necessary step prior to drug-free treatment or as the endpoint of long-term substitution treatment.,"La abstinencia controlada, o desintoxicación, es un primer paso necesario para los tratamientos a largo plazo de la dependencia de opiáceos.",10.1002/14651858.CD002021.pub4
2977,,Nine studies compared an opioid antagonist-adrenergic agonist combination versus a treatment regimen based primarily on an alpha2-adrenergic agonist (clonidine or lofexidine).,Nueve de los 10 estudios compararon el tratamiento con un antagonista de los opiáceos (naltrexona o naloxona) más un agonista adrenérgico (clonidina o lofexidina) versus un régimen basado en la clonidina o la lofexidina solas.,10.1002/14651858.CD002021.pub4
2978,,"Other comparisons (placebo, tapered doses of methadone, buprenorphine) made by included studies were too diverse for any meaningful analysis.","Otras comparaciones (placebo, reducción de dosis de metadona, buprenorfina) hechas por los estudios incluidos fueron demasiado diversas para cualquier análisis significativo.",10.1002/14651858.CD002021.pub4
2979,,"Peak withdrawal induced by opioid antagonists in combination with an adrenergic agonist appears to be more severe than withdrawal managed with clonidine or lofexidine alone, but the average severity over the withdrawal period is less.","No se sabe con certeza si la abstinencia máxima inducida por los antagonistas de los opioides más la clonidina o la lofexidina es más grave que la abstinencia controlada con la clonidina o la lofexidina solas, o si la gravedad media durante el período de abstinencia es menor, ya que la certeza de la evidencia es muy baja.",10.1002/14651858.CD002021.pub4
2980,,The quality of the evidence for treatment with an opioid antagonist-adrenergic agonist combination versus an alpha2-adrenergic agonist is very low.,Calidad de la evidencia,10.1002/14651858.CD002021.pub4
2981,,"Pain-free and maximum walking distances both increased significantly in the groups treated with Padma 28, with no significant change in the placebo group.",Los grupos tratados con placebo no mostraron una mejoría en la distancia de la caminata máxima y sin dolor.,10.1002/14651858.CD007371.pub3
2982,,"Pooled data of maximum walking distance after treatment with Padma 28 and placebo from two studies (193 participants) indicated a higher maximum walking distance (mean difference (MD) 95.97 m, 95% confidence interval (CI) 79.07 m to 112.88 m, P < 0.00001, very low quality evidence) in the Padma 28 group compared with placebo.",La combinación de los datos de la distancia máxima de caminata después del tratamiento en dos estudios demostró que había una distancia máxima de caminata más larga en el grupo Padma 28 en comparación con el grupo de placebo después de 16 semanas de tratamiento. No se observaron cambios en la presión braquial del tobillo.,10.1002/14651858.CD007371.pub3
2983,,"Mild side effects, especially gastrointestinal discomfort, tiredness and skin eruption, were reported but this outcome was not different between the Padma 28 and placebo groups (odds ratio 1.09, 95% CI 0.42 to 2.83, four studies, 231 participants, P = 0.86, very low quality evidence).","También se observaron efectos secundarios leves como malestar gastrointestinal, cansancio y erupción cutánea, aunque los mismos no fueron diferentes entre los grupos de Padma 28 y de placebo.",10.1002/14651858.CD007371.pub3
2984,,We therefore feel there is currently insufficient evidence to draw conclusions regards the effectiveness of Padma 28 in the routine management of IC.,"Por lo tanto, se considera que actualmente, no hay evidencia suficiente para sacar conclusiones sobre la efectividad del Padma 28 en el tratamiento habitual de la CI.",10.1002/14651858.CD007371.pub3
2985,,Further well-designed research would be required to determine the true effects of this herbal preparation.,Se necesita investigación adicional bien diseñada para determinar los efectos ciertos de este preparado a base de hierbas.,10.1002/14651858.CD007371.pub3
2986,,"We downgraded the GRADE quality of evidence for all outcomes to very low because of observed imprecision, indirectness, imbalance between groups in many studies, and limitations of study design.","Sin embargo, la calidad de las pruebas fue muy baja y los resultados no fueron consistentes.",10.1002/14651858.CD009873.pub3
2987,,"Spontaneous bacterial peritonitis is a complication of cirrhotic ascites that occurs in the absence of any intra-abdominal, surgically treatable source of infection.","La peritonitis bacteriana espontánea (inflamación e infección de la membrana que recubre la cavidad abdominal) es una complicación de la ascitis cirrótica que se produce en ausencia de cualquier fuente de infección intraabdominal, tratable quirúrgicamente.",10.1002/14651858.CD002232.pub2
2988,,Antibiotic therapy is indicated and should be initiated as soon as possible to avoid severe complications that may lead to death.,Está indicado el tratamiento con antibióticos y se debe iniciar lo antes posible para evitar complicaciones graves que puedan provocar la muerte.,10.1002/14651858.CD002232.pub2
2989,,Thirteen studies were included; each one of them compared different antibiotics in their experimental and control groups.,Se incluyeron trece ensayos; cada uno de ellos comparó diferentes antibióticos en los grupos experimental y control.,10.1002/14651858.CD002232.pub2
2990,,"No meta-analyses could be performed, though data on the main outcomes were collected and analysed separately for each included trial.","No fue posible realizar metanálisis, aunque se obtuvieron y analizaron por separado los datos sobre los principales resultados de cada ensayo incluido.",10.1002/14651858.CD002232.pub2
2991,,"Evidence suggests that written emotional disclosure, an intervention that involves writing about traumatic or stressful experiences, helps to reduce stress and promote physical and psychological well-being.","Los estudios anteriores revelaron que la ""expresión emocional escrita"", una actividad que alienta a los pacientes a escribir acerca de las experiencias estresantes, ayuda a reducir el estrés y mejorar el bienestar.",10.1002/14651858.CD007676.pub2
2992,,Written emotional disclosure may have a role in the management of asthma.,"Por lo tanto, la expresión emocional escrita puede tener una función en el tratamiento del asma al reducir el estrés.",10.1002/14651858.CD007676.pub2
2993,,"Four studies, involving a total of 414 participants, met the inclusion criteria.",Se incluyeron en esta revisión cuatro estudios con 414 participantes.,10.1002/14651858.CD007676.pub2
2994,,The trials lasted between two months and 12 months.,Los ensayos duraron entre dos y 12 meses.,10.1002/14651858.CD007676.pub2
2995,,Three studies were conducted in adult participants and one in adolescents.,Se realizaron tres ensayos en participantes adultos y uno en adolescentes.,10.1002/14651858.CD007676.pub2
2996,,The average age of participants ranged from 14 to 43 years.,El promedio de edad de los participantes varió desde 14 hasta 43 años.,10.1002/14651858.CD007676.pub2
2997,,Better designed studies with standardised reporting of outcome measurement instruments are required to determine the effectiveness of written emotional disclosure in the management of asthma.,Se necesitan estudios mejor diseñados para determinar los efectos de la expresión emocional escrita para los pacientes con asma.,10.1002/14651858.CD007676.pub2
2998,,The evidence presented in this review is generally of low quality.,Las pruebas presentadas en esta revisión generalmente son de baja calidad.,10.1002/14651858.CD007676.pub2
2999,,"However, the optimal dose and route of administration of PPIs remains controversial.","Sin embargo, existen dudas en cuanto a la dosis óptima y la vía de administración (oral o intravenosa) de los IBP en este contexto.",10.1002/14651858.CD007999.pub2
3000,,This is an update of a previously published review (Alldred 2013).,Esta es una actualización de una revisión publicada anteriormente (Alldred 2013).,10.1002/14651858.CD009095.pub3
3001,,"The 12 included studies involved 10,953 residents in 355 (range 1 to 85) care homes in ten countries.",Se encontraron 12 estudios que incluyeron a 10 953 residentes en 355 hogares de atención en diez países que evaluaron las intervenciones para optimizar la prescripción en los residentes de los hogares de atención.,10.1002/14651858.CD009095.pub3
3002,,"Interventions to optimise prescribing may lead to fewer days in hospital (one study out of eight; low certainty evidence), a slower decline in health-related quality of life (one study out of two; low certainty evidence), the identification and resolution of medication-related problems (seven studies; low certainty evidence), and may lead to improved medication appropriateness (five studies out of five studies; low certainty evidence).",Un estudio condujo a un descenso más lento de la calidad de vida relacionada con la salud.,10.1002/14651858.CD009095.pub3
3003,,"Studies were included if they measured one or more of the following primary outcomes: adverse drug events; hospital admissions; mortality; or secondary outcomes, quality of life (using validated instrument); medication-related problems; medication appropriateness (using validated instrument); medicine costs.","Se consideró que la calidad general de la evidencia para los resultados informados fue baja para los eventos adversos de los fármacos (efectos perjudiciales causados por los fármacos), los ingresos hospitalarios, la muerte, la calidad de vida, los problemas relacionados con los fármacos, la conveniencia de los fármacos y muy baja para el coste de los fármacos.",10.1002/14651858.CD009095.pub3
3004,,A major disadvantage of second trimester amniocentesis is that the results are available relatively late in pregnancy (after 16 weeks' gestation).,"La amniocentesis del segundo trimestre, realizada alrededor de la semana 16 de gestación, es la prueba más utilizada.",10.1002/14651858.CD003252.pub2
3005,,"One study (women = 4334) found that early amniocentesis was not a safe early alternative compared to second trimester amniocentesis because of increased total pregnancy losses (7.6% versus 5.9%; average RR 1.29, 95% CI 1.03 to 1.61; high-quality evidence), spontaneous miscarriages (3.6% versus 2.5%, average RR 1.41, 95% CI 1.00 to 1.98; moderate-quality evidence), and a higher incidence of congential anomalies, including talipes (4.7% versus 2.7%; average RR 1.73, 95% CI 1.26 to 2.38; high-quality evidence).","Un estudio de 4606 mujeres encontró que una amniocentesis en el segundo trimestre aumentó los abortos espontáneos y las pérdidas del embarazo, pero la estimación aún es bastante imprecisa, ya que varía entre el 0% y el 2%.",10.1002/14651858.CD003252.pub2
3006,,"One study (women = 4334) found that early amniocentesis was not a safe early alternative compared to second trimester amniocentesis because of increased total pregnancy losses (7.6% versus 5.9%; average RR 1.29, 95% CI 1.03 to 1.61; high-quality evidence), spontaneous miscarriages (3.6% versus 2.5%, average RR 1.41, 95% CI 1.00 to 1.98; moderate-quality evidence), and a higher incidence of congential anomalies, including talipes (4.7% versus 2.7%; average RR 1.73, 95% CI 1.26 to 2.38; high-quality evidence).","La amniocentesis temprana no fue tan segura como la del segundo trimestre debido al aumento de las pérdidas del embarazo y de los abortos espontáneos, y a la mayor incidencia de anomalías, en particular pies deformes o zambos (talipes).",10.1002/14651858.CD003252.pub2
3007,,"They found no clear difference between the two procedures in the total pregnancy loss (6.3% versus 7%; average RR 0.90, 95% CI 0.66 to 1.23, low-quality evidence), spontaneous miscarriages (3.0% versus 3.9%; average RR 0.77, 95% CI 0.49 to 1.21; low-quality evidence), and perinatal deaths (0.7% versus 0.6%; average RR 1.18, 95% CI 0.40 to 3.51; low-quality evidence).","Evidencia de calidad baja no encontró diferencias claras en la pérdida del embarazo o los abortos espontáneos después de la toma de muestras de vellosidades coriónicas transabdominal, o la amniocentesis del segundo trimestre.",10.1002/14651858.CD003252.pub2
3008,,We could draw no reliable conclusions concerning the use of chest physiotherapy for children with pneumonia due to the small number of included trials with differing study characteristics and statistical presentation of data.,Se revisó la evidencia con respecto al efecto de cualquier tipo de fisioterapia torácica para los niños con neumonía.,10.1002/14651858.CD010277.pub3
3009,,Pneumonia is a lung infection that causes more deaths in children aged under five years than any other single cause.,La neumonía es un tipo de infección pulmonar y la mayor causa de muerte en todo el mundo entre los niños de hasta cinco años.,10.1002/14651858.CD010277.pub3
3010,,"We included three new RCTs for this update, for a total of six included RCTs involving 559 children aged from 29 days to 12 years with pneumonia who were treated as inpatients.","Se encontraron tres estudios que incluyeron a 559 niños con neumonía, de 29 días a 12 años de edad.",10.1002/14651858.CD010277.pub3
3011,,"The included studies were conducted in Bangladesh, Brazil, China, Egypt, and South Africa.","Los estudios se realizaron en hospitales de Bangladesh, Brasil, China, Egipto y Sudáfrica.",10.1002/14651858.CD010277.pub3
3012,,"Pneumonia severity was described as moderate in one trial, severe in two trials, and was not stated in three trials.","La neumonía se describió como moderada a grave en tres estudios, pero la gravedad no se describió en tres estudios.",10.1002/14651858.CD010277.pub3
3013,,"It is uncertain whether chest physiotherapy techniques (bCPAP, assisted autogenic drainage, and conventional chest physiotherapy) reduced hospital stay duration (days) (mean difference (MD) 0.10, 95% CI -0.56 to 0.76; 4 studies; low-quality evidence).","Las técnicas de fisioterapia (bCPAP, drenaje autógeno asistido y fisioterapia torácica convencional) no se asociaron con estancias hospitalarias más cortas.",10.1002/14651858.CD010277.pub3
3014,,"Of five studies that considered peripheral oxygen saturation levels, only two reported that use of chest physiotherapy (CPAP and conventional chest physiotherapy) showed a greater improvement in peripheral oxygen saturation levels.",Dos estudios informaron mejorías en los niveles de oxígeno en sangre después de la fisioterapia torácica (CPAP y fisioterapia torácica convencional).,10.1002/14651858.CD010277.pub3
3015,,"However, it was unclear whether respiratory rate (breaths/min) improved after conventional chest physiotherapy (MD -2.25, 95% CI -5.17 to 0.68; 2 studies, 122 children; low-quality evidence).",No se observó ninguna mejoría clara en la frecuencia respiratoria después de la fisioterapia torácica convencional.,10.1002/14651858.CD010277.pub3
3016,,"Average age of participants was 66 years, male participants accounted for 67% and mean forced expiratory volume in one second (FEV1) was 1.2 L (five studies), 54% predicted (four studies).","La edad promedio de los participantes fue de 66 años, 67% eran hombres y los participantes recibieron un diagnóstico de EPOC moderada a grave.",10.1002/14651858.CD001390.pub4
3017,,"No RCTs evaluated surgical, sharp or mechanical methods of debridement, or debridement versus no debridement.","No se identificaron estudios que probaran métodos quirúrgicos, agudos o mecánicos de desbridamiento ni estudios que probaran desbridamiento contra ningún desbridamiento.",10.1002/14651858.CD008599.pub2
3018,,"Road traffic crashes are a major cause of death and injury, especially in low and middle-income countries.","Los accidentes de tráfico son una causa importante de muerte y lesiones, especialmente en los países de ingresos bajos y medios.",10.1002/14651858.CD004728.pub2
3019,,"It is estimated that road traffic injuries will have risen from ninth to third in world disease burden rankings by 2020, accounting for 2.3 million deaths per year globally.","Además, se calcula que las lesiones causadas por accidentes de tráfico habrán pasado de la novena a la tercera causa en la clasificación de la carga de morbilidad mundial para 2020, lo que representará 2 300 000 muertes.",10.1002/14651858.CD004728.pub2
3020,,Street lighting has been suggested as a relatively low-cost intervention with the potential to prevent traffic crashes.,Se ha indicado que la iluminación de las calles es una intervención de relativamente bajo coste que podría prevenir los accidentes de tráfico.,10.1002/14651858.CD004728.pub2
3021,,"We found 17 controlled before-after studies of street lighting, all reporting crash data, of which 15 contributed data to the meta-analysis.","Se encontraron 17 estudios controlados tipo antes y después (before and after studies), todos realizados en países de ingresos altos.",10.1002/14651858.CD004728.pub2
3022,,"The results from this systematic review suggest that street lighting may prevent road traffic crashes, injuries and fatalities.","Los resultados indican que la iluminación de las calles puede prevenir los accidentes de tráfico, las lesiones y las muertes.",10.1002/14651858.CD004728.pub2
3023,,"However, further well designed studies are needed to determine the effectiveness of street lighting, particularly in middle and low-income countries.","Sin embargo, se necesitan estudios adicionales bien diseñados para determinar la efectividad de la iluminación de las calles en los países de ingresos medios y bajos.",10.1002/14651858.CD004728.pub2
3024,,"We included 10 comparisons in this review, seven for which the dose of VI and FF was 100/25 mcg (VI/FF 100/25 mcg vs placebo; VI/FF 100/25 mcg vs same dose of FF; VI/FF 100/25 mcg vs same dose of VI; VI/FF 100/25 mcg vs fluticasone propionate (FP) 500 mcg twice-daily; VI/FF 100/25 mcg vs fluticasone propionate/salmeterol (FP/SAL) 250/50 mcg twice-daily; VI/FF 100/25 mcg vs FP/SAL 250/25 mcg twice-daily; FF/VI 100/25 vs FP/SAL500/50) and three for which the dose of VI and FF was 200/25 mcg (VI/FF 200/25 mcg vs placebo; VI/FF 200/25 mcg vs FP 500 mcg; VI/FF 200/25 mcg vs same dose of FF).",En esta revisión se tuvo en cuenta si la combinación de vilanterol (VI) y furoato de fluticasona (FF) es mejor que el placebo para los pacientes con asma.,10.1002/14651858.CD010758.pub2
3025,,"We identified 14 studies that met our inclusion criteria, with a total of 6641 randomised participants, of whom 5638 completed the study.",En esta revisión se incluyeron 14 estudios con un total de 6641 participantes.,10.1002/14651858.CD010758.pub2
3026,,All studies lasted between two and 78 weeks and showed good methodological quality overall.,Todos los estudios tuvieron una duración de entre dos y 78 semanas.,10.1002/14651858.CD010758.pub2
3027,,"Included studies compared VI and FF combined versus placebo, or versus other ICSs and/or LABAs.",Todos los estudios investigaron VI y FF versus otro medicamento o placebo.,10.1002/14651858.CD010758.pub2
3028,,"Larger, longer duration and better quality double-blind placebo controlled trials are needed to assess the effect of calcium supplementation on blood pressure and cardiovascular outcomes.","Se necesitan ensayos más grandes, de mayor duración y mejor calidad para determinar si la administración de suplementos de calcio puede reducir la hipertensión arterial.",10.1002/14651858.CD004639.pub2
3029,,"However, adverse effects have been reported in the fetus and newborn as a result of exposure to COX inhibitors.","Los inhibidores COX pueden tener efectos adversos en el corazón, los pulmones y los riñones del bebé, y en la madre.",10.1002/14651858.CD001992.pub3
3030,,"They have the potential to reach and modify the knowledge, attitudes and behaviour of a large proportion of the community.","Un posible método para conseguir esta meta es a través de los medios de comunicación de masas, que tienen el potencial de alcanzar y modificar el conocimiento, las actitudes y el comportamiento de una gran parte de la población.",10.1002/14651858.CD001006.pub3
3031,,"The remaining five studies (n = 72,740) did not detect a significant effect on smoking behaviour.",Los cinco estudios restantes no detectaron ningún efecto.,10.1002/14651858.CD001006.pub3
3032,,Effective campaigns tended to last longer (minimum 3 years) and were more intense (more contact time) for both school-based lessons (minimum eight lessons per grade) and media spots (minimum four weeks' duration across multiple media channels with between 167 and 350 TV and radio spots).,"Aunque hubo cierta superposición de características entre los programas eficaces e ineficaces, las campañas eficaces tendieron a durar más tiempo (un mínimo de tres años) y fueron más intensas (más tiempo de contacto) tanto para las clases en las escuelas (un mínimo de ocho lecciones por curso) como para los anuncios en los medios de comunicación (un mínimo de cuatro semanas de duración a través de múltiples canales de medios de comunicación, con entre 167 y 350 anuncios en televisión y radio).",10.1002/14651858.CD001006.pub3
3033,,Implementation of combined school-based components (e.g.,"La aplicación de componentes escolares combinados (por ejemplo, carteles escolares) y el uso de mensajes repetitivos en los medios de comunicación transmitidos por múltiples canales (por ejemplo, periódicos, radio, televisión) parecieron contribuir al éxito de las campañas.",10.1002/14651858.CD001006.pub3
3034,,school posters) and the use of repetitive media messages delivered by multiple channels (e.g.,"La aplicación de componentes escolares combinados (por ejemplo, carteles escolares) y el uso de mensajes repetitivos en los medios de comunicación transmitidos por múltiples canales (por ejemplo, periódicos, radio, televisión) parecieron contribuir al éxito de las campañas.",10.1002/14651858.CD001006.pub3
3035,,"newspapers, radio, television) appeared to contribute to successful campaigns.","La aplicación de componentes escolares combinados (por ejemplo, carteles escolares) y el uso de mensajes repetitivos en los medios de comunicación transmitidos por múltiples canales (por ejemplo, periódicos, radio, televisión) parecieron contribuir al éxito de las campañas.",10.1002/14651858.CD001006.pub3
3036,,It would therefore be unwise to offer firm conclusions based on the evidence in this review.,"Por lo tanto, no sería prudente ofrecer conclusiones firmes basadas en las pruebas de esta revisión.",10.1002/14651858.CD001006.pub3
3037,,Methodologically rigorous studies investigating the effect of social media and novel forms of technology as part of tobacco prevention campaigns for youth are needed.,Se necesitan más estudios de alta calidad.,10.1002/14651858.CD001006.pub3
3038,,Tinnitus is the perception of sound or noise in the absence of an external or internal acoustic stimulation.,El tinnitus se describe como la percepción de sonidos o ruidos en ausencia de un estímulo acústico externo.,10.1002/14651858.CD007960.pub2
3039,,It is a common and potentially distressing symptom for which no adequate therapy exists.,Es un síntoma frecuente y potencialmente angustiante para el cual no existe un tratamiento adecuado.,10.1002/14651858.CD007960.pub2
3040,,Side effects of the anticonvulsants used were experienced by 18% of patients.,El 18% de los pacientes presentó efectos secundarios de los anticonvulsivos utilizados.,10.1002/14651858.CD007960.pub2
3041,,We included studies that were parallel group RCTs comparing one prokinetic with either placebo or another prokinetic of the same or different class for the treatment of FD.,Se incluyeron 43 estudios que compararon los procinéticos con placebo (polvo de apariencia similar a un fármaco) u otro procinético para el tratamiento de la dispepsia funcional.,10.1002/14651858.CD009431.pub3
3042,,We are uncertain which of the individual prokinetic drugs is the most effective as well as whether prokinetics can improve quality of life.,No hay seguridad sobre si el tratamiento procinético puede mejorar la calidad de vida.,10.1002/14651858.CD009431.pub3
3043,,"The most common side effects were diarrhoea, abdominal discomfort and nausea.","Los síntomas desagradables más frecuentes de los procinéticos fueron: diarrea, malestar abdominal y náuseas.",10.1002/14651858.CD009431.pub3
3044,,"The GRADE assessment of the quality of the evidence in each outcome are mostly low or very low due to concerns around risk of bias in study design, unexplained heterogeneity and possible publication bias.",La calidad de la evidencia se calificó como baja o muy baja.,10.1002/14651858.CD009431.pub3
3045,,"Approximately one-fifth of all subfertile couples seeking fertility treatment show clinically relevant levels of anxiety, depression, or distress.","Aproximadamente la quinta parte de todas las parejas con subfertilidad que solicitan tratamiento de fertilidad muestran niveles clínicamente relevantes de ansiedad, depresión o angustia.",10.1002/14651858.CD011034.pub2
3046,,"As a result, we judged that pooling results would not result in a clinically meaningful estimate of a treatment effect.","Por lo tanto, se determinó que el agrupamiento de los resultados no proporcionaría una estimación clínicamente significativa del efecto del tratamiento y que no se podría presentar un análisis agrupado en la tabla ""Resumen de los hallazgos"".",10.1002/14651858.CD011034.pub2
3047,,"There was concern about attrition bias (24 studies), performance bias for psychological outcomes (27 studies) and fertility outcomes (18 studies), and detection bias for psychological outcomes (26 studies).","Hubo preocupación con respecto al sesgo debido a diferencias en la atención y la cantidad de atención proporcionada a los participantes para los resultados psicológicos (27 estudios) y los resultados de fertilidad (18 estudios), la cantidad de retiros (24 estudios) y la forma en la que se realizaron las mediciones de los resultados (26 estudios).",10.1002/14651858.CD011034.pub2
3048,,We therefore considered study-specific estimates of intervention effects to be unreliable.,"Por lo tanto, se consideró que los resultados de cada estudio fueron poco fiables.",10.1002/14651858.CD011034.pub2
