,prefix,input_text,target_text,doi
5951,,"In unselected postmenopausal women, the 95% CI was compatible with small harm to a small benefit (SMD 0.04, 95% CI -0.20 to 0.29, P = 0.72, 1 study, 283 women, low-quality evidence).","Chez les femmes en postménopause non sélectionnées, les effets observés étaient compatibles avec un risque léger et une efficacité légère (preuves de qualité médiocre).",10.1002/14651858.CD009672.pub2
5952,,Angle-closure glaucoma is a leading cause of irreversible blindness in the world.,Le glaucome est l'une des principales causes de cécité irréversible dans le monde.,10.1002/14651858.CD006746.pub3
5953,,Treatment is aimed at opening the anterior chamber angle and lowering the IOP with medical and/or surgical treatment (e.g.,Un traitement médical et/ou chirurgical permet d'ouvrir le système de drainage et de diminuer la pression oculaire.,10.1002/14651858.CD006746.pub3
5954,,Laser peripheral iridoplasty works by shrinking and pulling the peripheral iris tissue away from the trabecular meshwork.,Elle consiste à diminuer et à retirer les tissus périphériques de l'iris dans le réseau trabéculaire (angles).,10.1002/14651858.CD006746.pub3
5955,,"Multiple sclerosis (MS) is a major cause of chronic, neurological disability, with a significant long-term disability burden, often requiring comprehensive rehabilitation.",La SEP est une maladie complexe qui exige une prise en charge complète et à long terme.,10.1002/14651858.CD012732.pub2
5956,,"To systematically evaluate evidence from published Cochrane Reviews of clinical trials to summarise the evidence regarding the effectiveness and safety of rehabilitation interventions for people with MS (pwMS), to improve patient outcomes, and to highlight current gaps in knowledge.","Cette revue a évalué les revues Cochrane actuelles, en donnant un aperçu de l'efficacité des traitements de réadaptation utilisés pour traiter les personnes atteintes de SEP, dans le but de guider les cliniciens.",10.1002/14651858.CD012732.pub2
5957,,"Overall, we included 15 reviews published in the Cochrane Library, comprising 164 randomised controlled trials (RCTs) and four controlled clinical trials, with a total of 10,396 participants.","Nous avons inclus 15 revues Cochrane, comprenant 168 essais cliniques et totalisant 10 396 personnes atteintes de SEP. Ces revues, de bonne qualité, ont évalué diverses interventions de réadaptation, notamment des programmes d'activité physique et d'exercice, l'oxygénothérapie hyperbare, les vibrations transmises à l'ensemble du corps, l'ergothérapie, les interventions cognitives et psychologiques, les compléments alimentaires et les suppléments nutritionnels, la réadaptation professionnelle, la communication d'informations, la téléréadaptation et les interventions pour la prise en charge de la spasticité.",10.1002/14651858.CD012732.pub2
5958,,"The included reviews evaluated a wide range of rehabilitation interventions, including: physical activity and exercise therapy, hyperbaric oxygen therapy (HBOT), whole-body vibration, occupational therapy, cognitive and psychological interventions, nutritional and dietary supplements, vocational rehabilitation, information provision, telerehabilitation, and interventions for the management of spasticity.","Nous avons inclus 15 revues Cochrane, comprenant 168 essais cliniques et totalisant 10 396 personnes atteintes de SEP. Ces revues, de bonne qualité, ont évalué diverses interventions de réadaptation, notamment des programmes d'activité physique et d'exercice, l'oxygénothérapie hyperbare, les vibrations transmises à l'ensemble du corps, l'ergothérapie, les interventions cognitives et psychologiques, les compléments alimentaires et les suppléments nutritionnels, la réadaptation professionnelle, la communication d'informations, la téléréadaptation et les interventions pour la prise en charge de la spasticité.",10.1002/14651858.CD012732.pub2
5959,,"Evidence for other rehabilitation modalities was inconclusive, due to lack of robust studies.",Les données probantes concernant d'autres modalités de réadaptation étaient limitées en raison du manque d'études de bonne qualité.,10.1002/14651858.CD012732.pub2
5960,,"In the group receiving only SABAs, 23 out of 100 children with acute asthma were admitted to hospital compared with 17 (95% CI 15 to 20) out of 100 children treated with SABAs plus anticholinergics.",Question de la revue,10.1002/14651858.CD000060.pub2
5961,,Nine trials (45%) were at a low risk of bias.,Nous avons découvert que les enfants ayant une crise d'asthme modérée ou grave qui recevaient les deux médicaments dans le service des urgences avaient moins de risques d'être hospitalisés que ceux ne recevant que des BACA.,10.1002/14651858.CD000060.pub2
5962,,Mycoplasma pneumoniae (M. pneumoniae) is a significant cause of community-acquired pneumonia in children and adolescents.,Mycoplasma pneumoniae (M. pneumoniae) est une cause bactérienne importante d'infections pulmonaires chez les enfants et les adolescents.,10.1002/14651858.CD009175.pub2
5963,,"We included seven studies in our review, which reported data from 1491 children; all were conducted in hospital settings.","Nous avons analysé les données de sept études portant sur un total de 1 491 enfants, toutes ayant été menées dans des établissements hospitaliers.",10.1002/14651858.CD009175.pub2
5964,,Data from two studies suggest that the presence of chest pain more than doubles the probability of M. pneumoniae.,"D'après les résultats de deux études, la présence de douleurs thoraciques fait doubler la probabilité d'une infection à M. pneumoniae.",10.1002/14651858.CD009175.pub2
5965,,One common breastfeeding difficulty is painful nipples.,Une raison courante pour l'arrêt de l'allaitement sont les mamelons douloureux.,10.1002/14651858.CD007366.pub2
5966,,The following interventions were eligible for inclusion compared with each other or usual care (i.e.,Les interventions étaient comparées les unes aux autres ou aux soins habituels (témoin).,10.1002/14651858.CD007366.pub2
5967,,"The four included trials evaluated five different interventions including glycerine pads, lanolin with breast shells, lanolin alone, expressed breast milk, and an all-purpose nipple ointment.","Nous avons trouvé quatre essais de bonne qualité méthodologique portant sur un total de 656 femmes et évaluant cinq interventions différentes, à savoir les coussinets de glycérine, la lanoline avec les coquilles d'allaitement, la lanoline seul, le lait maternel exprimé et une pommade tout usage pour les mamelons.",10.1002/14651858.CD007366.pub2
5968,,All studies included education to position the infant at the breast correctly as part of routine postpartum care to both treatment and control groups.,Toutes les études comprenaient l'éducation pour positionner l'enfant au sein correctement dans le cadre des soins de routine pour les groupes d'intervention et témoin.,10.1002/14651858.CD007366.pub2
5969,,"However, one important finding was that regardless of the treatment used, for most women nipple pain reduced to mild levels after approximately seven to 10 days' postpartum.","Une conclusion importante de cette étude est que, quel qu'ait été le traitement utilisé, pour la plupart des femmes, les douleurs des mamelons ont diminué à des niveaux faibles environ sept à dix jours après l'accouchement (post-partum).",10.1002/14651858.CD007366.pub2
5970,,"The overall quality of the evidence for the primary outcome of nipple pain as assessed using GRADE was of low quality, mainly because single studies with few participants contributed data for analysis.","Bien que la qualité méthodologique des études incluses ait été élevée, la qualité globale des preuves pour le critère principal des douleurs du mamelon était faible, principalement en raison des études individuelles avec peu de participants ayant fourni des données pour l'analyse.",10.1002/14651858.CD007366.pub2
5971,,"We included 30 trials (2319 participants) of midazolam for gastrointestinal endoscopy (16 trials), bronchoscopy (3), diagnostic imaging (5), cardioversion (1), minor plastic surgery (1), lumbar puncture (1), suturing (2) and Kirschner wire removal (1).",Nous avons inclus 30 essais portant sur 2319 participants.,10.1002/14651858.CD009491.pub2
5972,,There is moderate-quality evidence suggesting that oral midazolam produces less effective sedation than chloral hydrate for completion of procedures for children undergoing non-invasive diagnostic procedures.,Il existe des preuves de qualité modérée indiquant qu'une solution de midazolam donnée à boire aux enfants avant une procédure n'était pas aussi efficace qu'un autre médicament appelé hydrate de chloral.,10.1002/14651858.CD009491.pub2
5973,,"Arthritis remains a relatively infrequent complication of cystic fibrosis, but is a cause of significant morbidity when it does occur.","L'arthrite n'est pas une complication fréquente de la mucoviscidose, mais elle peut causer de graves problèmes quand elle survient.",10.1002/14651858.CD007336.pub3
5974,,Two distinct types of arthritis are described in cystic fibrosis: cystic fibrosis-related arthropathy and hypertrophic osteoarthropathy.,Il existe deux types distincts d'arthrite liée à la mucoviscidose : l'arthropathie de la mucoviscidose et l'ostéoarthropathie hypertrophiante pneumique.,10.1002/14651858.CD007336.pub3
5975,,Management of arthritis in people with cystic fibrosis is uncertain and complex because of the underlying disease and its treatment.,"La mucoviscidose étant elle-même traitée de façon intense, il est difficile de déterminer le meilleur traitement à mettre en place pour ces types d'arthrite.",10.1002/14651858.CD007336.pub3
5976,,The umbilical cord is a structure made of blood vessels and connective tissue that connects the baby and placenta in utero.,Le cordon ombilical relie le bébé et la mère pendant la grossesse.,10.1002/14651858.CD008635.pub2
5977,,"The umbilical cord is cut after birth, which separates the mother and her baby both physically and symbolically.",Le cordon est coupé après la naissance.,10.1002/14651858.CD008635.pub2
5978,,"We included 34 trials in the review involving 69,338 babies, five studies are awaiting classification and there are two ongoing community trials.","Trente-quatre études contrôlées randomisées ont été incluses, totalisant 69 338 bébés.",10.1002/14651858.CD008635.pub2
5979,,"There were 22 different interventions studied across the included trials and the most commonly studied antiseptics were 70% alcohol, triple dye and chlorhexidine.",Vingt-deux interventions différentes avaient été étudiées.,10.1002/14651858.CD008635.pub2
5980,,"There were 22 different interventions studied across the included trials and the most commonly studied antiseptics were 70% alcohol, triple dye and chlorhexidine.","Les antiseptiques les plus couramment étudiés dans les études incluses étaient l'alcool à 70 %, la teinture et la chlorhexidine.",10.1002/14651858.CD008635.pub2
5981,,The three trials conducted in community settings contributed 78% of the total number of children included in this review.,Les études menées en milieu communautaire étaient de grande taille et ont fourni environ 78 % de tous les participants inclus dans cette revue.,10.1002/14651858.CD008635.pub2
5982,,"Among studies conducted in hospital settings, no study reported data for mortality or tetanus.",Aucune des études menées en milieu hospitalier n'avait rendu compte du risque de décès ou de tétanos.,10.1002/14651858.CD008635.pub2
5983,,No antiseptic was advantageous to reduce the incidence of omphalitis compared with dry cord care in hospital settings.,"En milieu hospitalier, aucun antiseptique ne s'est avéré présenter un avantage pour la prévention de l'infection du cordon en comparaison avec les soins secs du cordon.",10.1002/14651858.CD008635.pub2
5984,,"Topical triple dye application reduced bacterial colonization with Staphylococcus aureus compared with dry cord care (average RR 0.15, 95% CI 0.10 to 0.22, four studies, n = 1319, random-effects, T² = 0.04, I² = 24%) or alcohol application (average RR 0.45, 95% CI 0.25 to 0.80, two studies, n = 487, random-effects, T² = 0.00, I² = 0%).",L'application topique de teinture avait réduit la colonisation par la bactérie Staphylococcus aureus tant par rapport aux soins secs du cordon qu'à l'application d'alcool.,10.1002/14651858.CD008635.pub2
5985,,There was no advantage of application of alcohol and triple dye for reduction of colonization with streptococcus.,L'application d'alcool ou de teinture ne présentait aucun avantage pour la réduction de la colonisation à streptocoque.,10.1002/14651858.CD008635.pub2
5986,,"Topical alcohol application was advantageous in reduction of colonization with Enterococcus coli compared with dry cord care (average RR 0.73, 95% CI 0.58 to 0.92, two studies, n = 432, random-effects, T² = 0.00, I² = 0%) and in a separate analysis, triple dye increased the risk of colonization compared with alcohol (RR 3.44, 95% CI 2.10 to 5.64, one study, n = 373).",L'application topique d'alcool avait un avantage pour la réduction de la colonisation par l'Enterococcus coli par rapport aux soins secs du cordon et à l'application de teinture.,10.1002/14651858.CD008635.pub2
5987,,"Cord separation time was significantly increased with topical application of alcohol (MD 1.76 days, 95% CI 0.03 to 3.48, nine studies, n = 2921, random-effects, T² = 6.54, I² = 97%) and triple dye (MD 4.10 days, 95% CI 3.07 to 5.13, one study, n = 372) compared with dry cord care in hospital settings.","En milieu hospitalier, le temps de séparation du cordon avait été augmenté par l'application topique d'alcool et de teinture, en comparaison avec les soins secs du cordon.",10.1002/14651858.CD008635.pub2
5988,,The number of studies was insufficient to make any inference about the efficacy of other antiseptics.,Il n'y avait pas suffisamment d'études pour déterminer l'efficacité d'autres antiseptiques.,10.1002/14651858.CD008635.pub2
5989,,"Publications had to: 
1. report diagnostic test accuracy for any of the following six included diagnostic tools: Autism Diagnostic Interview - Revised (ADI-R), Gilliam Autism Rating Scale (GARS), Diagnostic Interview for Social and Communication Disorder (DISCO), Developmental, Dimensional, and Diagnostic Interview (3di), Autism Diagnostic Observation Schedule - Generic (ADOS), and Childhood Autism Rating Scale (CARS); 
2. include children of preschool age (under six years of age) suspected of having an ASD; and 
3. have a multi-disciplinary assessment, or similar, as the reference standard.","Six tests ont été examinés : Quatre d'entre eux ont recueilli des informations sur les comportements des enfants à partir d'entrevues avec les parents ou les personnes qui s'occupent d'eux (Autism Diagnostic Interview-Revised (ADI-R), Gilliam Autism Rating Scale (GARS), Diagnostic Interview for Social and Communication Disorder (DISCO) et Developmental, Dimensional and Diagnostic Interview (3di)). L'un a exigé qu'un professionnel qualifié observe le comportement de l'enfant sur certaines tâches (Autism Diagnostic Observation Schedule (ADOS) et le dernier a combiné l'observation de l'enfant avec une entrevue des parents ou personnes qui s'en occupent (Childhood Autism Rating Scale, CARS). Quels sont les principaux résultats de la revue ?",10.1002/14651858.CD009044.pub2
5990,,"In this Review, we included 21 sets of analyses reporting different tools or cohorts of children from 13 publications, many with high risk of bias or potential conflicts of interest or a combination of both.",La revue a porté sur 21 ensembles pertinents d'analyses effectuées sur un total de 2 900 enfants.,10.1002/14651858.CD009044.pub2
5991,,"To assess the effects of teaching critical appraisal skills to health professionals on the process of care, patient outcomes and knowledge of health professionals.",La revue a trouvé que l'enseignement des compétences d'analyse critique dispensé à des professionnels de santé était susceptible d'améliorer leurs connaissances.,10.1002/14651858.CD001270.pub2
5992,,It is conventionally classified into Crohn's disease (CD) and ulcerative colitis (UC).,La maladie intestinale inflammatoire (MII) est constituée de deux troubles : la colite ulcéreuse et la maladie de Crohn.,10.1002/14651858.CD009400.pub2
5993,,The objective was to evaluate the efficacy and safety of helminth treatment for induction of remission in IBD.,L'objectif de cette revue systématique était d'examiner l'efficacité et l'innocuité de la thérapie par helminthes pour induire une rémission chez les patients atteints de MII.,10.1002/14651858.CD009400.pub2
5994,,"Ten per cent (3/30) of patients in the T. suis arm entered remission compared to 4% (1/24) of patients in the placebo arm (RR 2.40, 95% CI 0.27 to 21.63).","Dix pour cent (3/30) des patients dans le groupe des helminthes ont obtenu une rémission, comparés à 4% (1/24) des patients sous placebo.",10.1002/14651858.CD009400.pub2
5995,,"Forty-three per cent (13/30) of patients in the T. suis group achieved clinical improvement compared to 17% (4/24) of placebo patients (RR 2.60, 95% CI 0.97 to 6.95).",Une plus grande proportion de patients dans le groupe des helminthes (43 % ou 13/30) présentait une amélioration clinique par rapport au groupe du placebo (17 % ou 4/24).,10.1002/14651858.CD009400.pub2
5996,,None of the adverse events reported in this study were judged to be related to the study treatment.,"Aucun des effets secondaires observés, supposés être lié au traitement, n'était rapporté dans cette étude.",10.1002/14651858.CD009400.pub2
5997,,The CD study did not assess clinical remission or improvement as outcomes.,Cette étude a été conçue pour évaluer les effets secondaires et ne mesurait pas de rémission clinique ou d'amélioration.,10.1002/14651858.CD009400.pub2
5998,,Only one adverse event (dysgeusia) was judged to be possibly related to treatment in this study.,Le seul effet secondaire qui était jugé être potentiellement lié au traitement de l'étude était la dysgueusie (une distorsion de la sensation du goût).,10.1002/14651858.CD009400.pub2
5999,,Dysgeusia was reported in one patient in the T. suis group and in one patient in the placebo group.,Cela a été rapporté chez un patient dans le groupe des helminthes et chez un patient dans le groupe sous placebo.,10.1002/14651858.CD009400.pub2
6000,,"Currently, there is insufficient evidence to allow any firm conclusions regarding the efficacy and safety of helminths used to treat patients with IBD.","Actuellement, il n'existe pas suffisamment de preuves pour pouvoir apporter des conclusions définitives concernant l'efficacité et l'innocuité des helminthes utilisés pour traiter les patients atteints de MII.",10.1002/14651858.CD009400.pub2
6001,,The objective was to evaluate the efficacy and safety of helminth treatment for induction of remission in IBD.,Des essais contrôlés randomisés supplémentaires sont nécessaires pour évaluer l'efficacité et l'innocuité de la thérapie par helminthes chez les MII.,10.1002/14651858.CD009400.pub2
6002,,"Chlorhexidine gluconate scrubs may reduce the number of CFUs on hands compared with povidone iodine scrubs; however, the clinical relevance of this surrogate outcome is unclear.",Il y avait certaines preuves indiquant que l'antisepsie des mains avec de la chlorhexidine peut réduire le nombre de bactéries sur les mains des professionnels de la santé par rapport à la povidone iodée.,10.1002/14651858.CD004288.pub3
6003,,Alcohol rubs with additional antiseptic ingredients may reduce CFUs compared with aqueous scrubs.,Il y avait également certaines preuves indiquant que les solutions alcoolisées contenant d'autres ingrédients antiseptiques peuvent réduire les UFC par rapport aux solutions aqueuses.,10.1002/14651858.CD004288.pub3
6004,,"Oxcarbazepine is a keto-analogue of carbamazepine, an established AED, and can be used as an add-on treatment for drug-resistant epilepsy.","L'oxcarbazépine peut être prise comme traitement d'appoint, en même temps que d'autres antiépileptiques, pour traiter l'épilepsie pharmacorésistante.",10.1002/14651858.CD012433.pub2
6005,,To assess the efficacy and tolerability of oxcarbazepine as an add-on treatment for people with drug-resistant focal epilepsy.,Nous avons inclus six essais cliniques ayant étudié l'oxcarbazépine comme traitement d'appoint pour les personnes souffrant d'épilepsie focale résistante aux médicaments.,10.1002/14651858.CD012433.pub2
6006,,"In contrast, the evidence for median percentage seizure reduction and treatment withdrawal were of moderate certainty: thus, we are fairly certain of the effect estimates' reliability.","Les données concernant l'arrêt du traitement étaient de certitude modérée, ce qui signifie que nous pouvons être assez confiants quant à la véracité de cet effet.",10.1002/14651858.CD012433.pub2
6007,,"For this update we searched CENTRAL, MEDLINE, and Embase in January 2017, as well as bibliographies and citation searches of included studies.",Nous avons recherché des études jusqu'en janvier 2017.,10.1002/14651858.CD010323.pub3
6008,,"The studies included acupuncture, mindfulness, and cognitive behavioral therapy interventions aimed at reducing opioid consumption, misuse of opioids, or maintenance of chronic pain management treatments.","Les études ont inclus l'acupuncture, la pleine conscience, et la thérapie comportementale cognitive comme stratégies visant à diminuer la quantité d'opioïdes pris par les adultes ayant des douleurs chroniques.",10.1002/14651858.CD010323.pub3
6009,,There was no data on QoL.,Aucune donnée n'était disponible concernant la qualité de vie.,10.1002/14651858.CD003752.pub3
6010,,"A key question is what is the best way of removing the lens, especially in lower income settings.","Quelle est la meilleure façon de retirer le cristallin dans la chirurgie de la cataracte, en particulier dans les contextes à faible revenu ?",10.1002/14651858.CD008811.pub3
6011,,"A key question is what is the best way of removing the lens, especially in lower income settings.",Cette revue considère deux façons de retirer le cristallin.,10.1002/14651858.CD008811.pub3
6012,,To compare two different techniques of lens removal in cataract surgery: manual small incision surgery (MSICS) and extracapsular cataract extraction (ECCE).,"Dans la chirurgie de la cataracte à petite incision manuelle (CCPI manuelle), le cristallin est détruit et retiré à travers une petite incision.",10.1002/14651858.CD008811.pub3
6013,,To compare two different techniques of lens removal in cataract surgery: manual small incision surgery (MSICS) and extracapsular cataract extraction (ECCE).,"Dans l'extraction extracapsulaire de la cataracte (EEC), le cristallin est retiré à travers une incision plus grande.",10.1002/14651858.CD008811.pub3
6014,,"Age-related cataract remains the leading cause of blindness globally, except in the most developed countries.",La cataracte est la cause la plus courante de cécité dans le monde.,10.1002/14651858.CD008811.pub3
6015,,We included randomised controlled trials (RCTs) only.,Nous avons trouvé trois essais contrôlés randomisés.,10.1002/14651858.CD008811.pub3
6016,,Three trials randomly allocating people with age-related cataract to MSICS or ECCE were included in this review (n = 953 participants).,"Dans ces essais, un total de 953 personnes atteintes de cataracte liée à l'âge en Inde et au Népal ont été assignées au hasard à la CCPI manuelle ou à l'EEC.",10.1002/14651858.CD008811.pub3
6017,,"In two studies, more participants in the MSICS groups achieved unaided visual acuity of 6/12 or 6/18 or better compared to the ECCE group, but overall not more than 50% of people achieved good functional vision in the two studies.","Les personnes dont le cristallin avait été retiré par CCPI manuelle étaient plus susceptibles d'obtenir une bonne vision fonctionnelle mais, globalement, pas plus de 50 % des personnes n'avaient récupéré une bonne vision fonctionnelle dans les deux études.",10.1002/14651858.CD008811.pub3
6018,,"10/806 (1.2%) of people enrolled in two trials had a poor outcome after surgery (best-corrected vision less than 6/60) with no evidence of difference in risk between the two techniques (risk ratio (RR) 1.58, 95% confidence interval (CI) 0.45 to 5.55).","Pour 1,2 % des personnes recrutées dans deux essais, la chirurgie avait eu un mauvais résultat (meilleure vision corrigée inférieure à 6/60).",10.1002/14651858.CD008811.pub3
6019,,Surgically induced astigmatism was more common with the ECCE procedure than MSICS in the two trials that reported this outcome.,L'astigmatisme induit par chirurgie était plus fréquent avec la procédure d'EEC qu'avec la CCPI manuelle dans les deux essais qui avaient rendu compte de ce critère de jugement.,10.1002/14651858.CD008811.pub3
6020,,In one study there were more intra- and postoperative complications in the MSICS group.,"Dans une étude, il y avait eu plus de complications intra- et postopératoires dans le groupe de CCPI manuelle.",10.1002/14651858.CD008811.pub3
6021,,One study reported that the costs of the two procedures were similar.,Une étude avait rapporté que les coûts des deux procédures étaient similaires.,10.1002/14651858.CD008811.pub3
6022,,"We included 12 new RCTs for this update, giving a total of 39 RCTs (6013 participants).","Douze nouveaux ECR ont été identifiés, portant le nombre total à 39 ECR (6 013 participants).",10.1002/14651858.CD002086.pub2
6023,,"Although minocycline was shown to be an effective treatment for moderate to moderately-severe acne vulgaris, there was no evidence that it is better than any of the other commonly-used acne treatments.","En résumé, aucune preuve ne corrobore l'utilisation en première intention de la minocycline dans le traitement de l'acné.",10.1002/14651858.CD002086.pub2
6024,,"Minocycline is an effective treatment for moderate to moderately-severe inflammatory acne vulgaris, but there is still no evidence that it is superior to other commonly-used therapies.",Il n'existe aucune preuve indiquant qu'elle est plus efficace contre l'acné résistant à d'autres traitements ou que les effets sont plus durables.,10.1002/14651858.CD002086.pub2
6025,,To assess the effects of parent-mediated interventions for improving communication and language development in young children with Down syndrome.,Les interventions par les parents améliorent-elles la communication et le développement du langage chez les jeunes enfants atteints du syndrome de Down ?,10.1002/14651858.CD012089.pub2
6026,,Communication and language development are areas of particular weakness for young children with Down syndrome.,Le développement du langage est un point faible particulier pour les jeunes enfants atteints du syndrome de Down.,10.1002/14651858.CD012089.pub2
6027,,"Caregivers' interaction with children influences language development, so many early interventions involve training parents how best to respond to their children and provide appropriate language stimulation.",L'interaction des soignants avec les enfants influe sur le développement du langage ; il arrive donc que les cliniciens encadrent les parents pour qu'ils puissent stimuler le langage et les aptitudes à la communication de leurs enfants.,10.1002/14651858.CD012089.pub2
6028,,We included three studies involving 45 children aged between 29 months and six years with Down syndrome.,Nous avons trouvé trois études portant sur 45 enfants âgés de 29 mois à six ans.,10.1002/14651858.CD012089.pub2
6029,,Two studies compared parent-mediated interventions versus TAU; the third compared a parent-mediated plus clinician-mediated intervention versus a clinician-mediated intervention alone.,Deux études comparent l'intervention par les parents au traitement habituel.,10.1002/14651858.CD012089.pub2
6030,,Two studies compared parent-mediated interventions versus TAU; the third compared a parent-mediated plus clinician-mediated intervention versus a clinician-mediated intervention alone.,Une troisième étude a comparé une intervention à médiation par les parents et les cliniciens à une intervention à médiation uniquement par les cliniciens.,10.1002/14651858.CD012089.pub2
6031,,"A grant from the Hospital for Sick Children Foundation (Toronto, Ontario, Canada) funded one study.","Une subvention de la Fondation de l'Hôpital pour enfants malades (Toronto, Ontario, Canada) a financé une étude.",10.1002/14651858.CD012089.pub2
6032,,Another received partial funding from the National Institute of Child Health and Human Development and the Department of Education in the USA.,Un autre a reçu un financement partiel de l'Institut national de la santé et du développement de l'enfant et du ministère de l'Éducation des États-Unis.,10.1002/14651858.CD012089.pub2
6033,,The remaining study did not specify any funding sources.,L'étude restante ne précisait aucune source de financement.,10.1002/14651858.CD012089.pub2
6034,,"Two studies found no differences in expressive or receptive language abilities between the groups, whether measured by direct assessment or parent reports.",Deux des trois études n'ont révélé aucune différence dans les aptitudes de langage des enfants après la formation des parents.,10.1002/14651858.CD012089.pub2
6035,,"However, they did find that children in the intervention group could use more targeted vocabulary items or utterances with language targets in certain contexts postintervention, compared to those in the control group; this was not maintained 12 months later.","Cependant, ces deux mêmes études ont révélé que les enfants du groupe d'intervention utilisaient plus de mots qui avaient été spécifiquement ciblés, après l'intervention ; ce résultat n'a pas été maintenu 12 mois plus tard.",10.1002/14651858.CD012089.pub2
6036,,One study did not find any differences in parental stress scores between the groups at any time point up to 12 months postintervention.,Une étude n'a constaté aucun changement dans les niveaux de stress parental immédiatement ou jusqu'à 12 mois après l'intervention dans l'un ou l'autre des groupes.,10.1002/14651858.CD012089.pub2
6037,,"All three studies noted differences in most measures of how the parents talked to and interacted with their children postintervention, and in one study most strategies were maintained in the intervention group at 12 months postintervention.","Les trois études ont noté des changements dans la façon dont les parents parlaient à leurs enfants et interagissaient avec eux immédiatement après l'intervention, et la plupart des stratégies ont été conservées par le groupe d'intervention 12 mois plus tard.",10.1002/14651858.CD012089.pub2
6038,,"No study reported evidence of language attrition following the intervention in either group, while one study found positive outcomes on children's socialisation skills in the intervention group.",Une étude a fait état d'une amélioration des aptitudes de socialisation des enfants qui ont bénéficié de l'intervention.,10.1002/14651858.CD012089.pub2
6039,,"No study reported evidence of language attrition following the intervention in either group, while one study found positive outcomes on children's socialisation skills in the intervention group.",Aucune étude n'a signalé d'attrition linguistique (ou érosion du langage) dans l'un ou l'autre des groupes après l'intervention.,10.1002/14651858.CD012089.pub2
6040,,"In light of the serious limitations in methodology, and the small number of studies included, we considered the overall quality of the evidence, as assessed by GRADE, to be very low.","Nous avons jugé très faible la qualité des données probantes de la revue car seulement trois études répondaient aux critères d'inclusion, et toutes étaient de petite taille et présentaient de sérieuses limites méthodologiques.",10.1002/14651858.CD012089.pub2
6041,,There is currently insufficient evidence to determine the effects of parent-mediated interventions for improving the language and communication of children with Down syndrome.,"À l'heure actuelle, les données probantes sont insuffisantes pour déterminer l'effet des interventions à médiation parentale sur l'amélioration de la communication et du développement du langage chez les jeunes enfants atteints du syndrome de Down.",10.1002/14651858.CD012089.pub2
6042,,Post-traumatic stress disorder (PTSD) is highly prevalent in children and adolescents who have experienced trauma and has high personal and health costs.,"Les troubles de stress post-traumatique (TSPT) sont très fréquents chez les enfants et les adolescents ayant subi des traumatismes, leurs frais personnels et médicaux étant très élevés.",10.1002/14651858.CD006726.pub2
6043,,To examine the effectiveness of psychological therapies in treating children and adolescents who have been diagnosed with PTSD.,L'objectif de la présente revue était d'examiner l'efficacité de l'ensemble des thérapies psychologiques pour le traitement de TSPT chez les enfants et les adolescents.,10.1002/14651858.CD006726.pub2
6044,,"The types of trauma participants had been exposed to included sexual abuse, civil violence, natural disaster, domestic violence and motor vehicle accidents.","Les types de traumatismes liés aux TSPT étaient des abus sexuels, des violences civiles, des catastrophes naturelles, des violences domestiques et des accidents impliquant un véhicule motorisé.",10.1002/14651858.CD006726.pub2
6045,,Most participants were clients of a trauma-related support service.,La majorité des participants étaient des patients d'un service d'aide lié à un traumatisme.,10.1002/14651858.CD006726.pub2
6046,,"The psychological therapies used in these studies were cognitive behavioural therapy (CBT), exposure-based, psychodynamic, narrative, supportive counselling, and eye movement desensitisation and reprocessing (EMDR).","Les thérapies psychologiques utilisées dans les études incluses étaient une thérapie comportementale cognitive (TCC), des conseils d'exposition, psychodynamiques, narratifs, de soutien, ainsi qu'une désensibilisation et un retraitement par mouvements oculaires (EMDR pour « Eye Movement Desensitisation and Reprocessing »).",10.1002/14651858.CD006726.pub2
6047,,Most compared a psychological therapy to a control group.,La plupart des études incluses comparaient une thérapie psychologique à un groupe témoin.,10.1002/14651858.CD006726.pub2
6048,,No study compared psychological therapies to pharmacological therapies alone or as an adjunct to a psychological therapy.,Aucune étude ne comparait les thérapies psychologiques à des médicaments ou des médicaments associés à une thérapie psychologique.,10.1002/14651858.CD006726.pub2
6049,,"There is evidence for the effectiveness of psychological therapies, particularly CBT, for treating PTSD in children and adolescents for up to a month following treatment.","Il y avait des preuves satisfaisantes concernant l'efficacité des thérapies psychologiques, plus particulièrement de la TCC, dans le traitement de TSPT chez les enfants et adolescents jusqu'à un mois après le traitement.",10.1002/14651858.CD006726.pub2
6050,,"At this stage, there is no clear evidence for the effectiveness of one psychological therapy compared to others.",Davantage de preuves sont requises concernant l'efficacité des thérapies psychologiques à plus long terme et pour pouvoir comparer l'efficacité de l'une d'entre elles à une autre.,10.1002/14651858.CD006726.pub2
6051,,"The findings of this review are limited by the potential for methodological biases, and the small number and generally small size of identified studies.","Les résultats de la présente revue sont limités par la présence d'un éventuel biais dans les études incluses, de différences potentielles entre les études qui n'ont pas pu être identifiées, d'un nombre réduit d'études identifiées et d'un nombre insuffisant de participants dans la majorité des études.",10.1002/14651858.CD006726.pub2
6052,,"We also sought to determine the effect of fixed-dose combination therapy on blood pressure, lipids, adherence, discontinuation rates, health-related quality of life, and costs.",nous avons examiné les preuves concernant l'effet des associations médicamenteuses fixes sur la prévention des crises cardiaques et des accidents vasculaires cérébraux (AVC).,10.1002/14651858.CD009868.pub3
